Material,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
BTD11,4.989642309087965,4.989642309087965,0.20770796819836068,-0.20770796819836268,0.13669453619023286,13.714285714285714,1007.3189999999998,952.8869999999993,1006.406918728,368,0,0.11275076390715127,-0.3105059437185878,0.3105059437185878,0.11275076390715127,0.2597402597402597,0.5064935064935064,0.8181818181818182,32.1223771030401,9.800292499702195,2.3785931227470347,-2.254269828270308,2.5510574440975353,-2.148617867064233,7.576275696554068,0.6604373729474194,4.327815301087361,0.7306407225900596,3813.8924340904014,51.83091215232484,43.44581397842794,44.26231055935567,37.68497232841162,26.552290663226888,27.282587406567107,21.520338003959157,22.048785691814814,16.36467994357656,16.893127631432222,12.310224794900078,12.883982039398793,-9.160000000000002,1.0425791152407557e+18,46.3773694956054,18.296948530288415,7.797349538609398,454.68958866355285,9.799819461700956,11.374772549367124,0.0,0.0,0.0,0.0,0.0,0.0,8.725398582164342,0.0,185.4204925787643,174.95019397914368,56.08120157028892,11.35457963349011,0.0,56.8536698309586,0.0,0.0,8.725398582164342,38.52492973755606,9.799819461700956,277.0412228421755,0.0,66.76141790036395,9.799819461700956,45.4990901974685,0.0,0.0,0.0,22.18456057228367,0.0,49.948754765550476,263.5128154575519,0.0,66.76141790036395,0.0,31.200000000000003,0.0,0.0,0.0,10.82998093879356,0.0,67.75289616425648,78.11599753385406,0.0,0.0,292.282185135851,8.725398582164342,9.97928461817593,1.294102232362586,4.615338924990906,0.0,28.131257874506748,0.0,92.83978966798783,0.0,9.47356001530937,0.0,0.08333333333333333,77,0,4,2,1,3,0,11,0,11,0,0,4,0,5,1,10,0,0,0,0,0,11.020316138068312,14,20.633200000000013,324.2210000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTD12,4.835235627442743,4.835235627442743,0.04597350124788124,-0.04597350124788124,0.20254497330047266,14.093023255813954,569.7330000000003,542.5170000000004,569.192568864,204,0,0.11275096814912393,-0.30924774771270314,0.30924774771270314,0.11275096814912393,0.5116279069767442,1.1162790697674418,1.930232558139535,32.12237488412398,9.812121900066758,2.351094634483273,-2.218237823387687,2.5188211231529882,-2.143955071619721,7.576240155555942,0.6604024073452757,3.7305594409596923,1.1885911004053569,2354.9852125696207,28.708167055511144,23.874244729945886,24.690741310873612,21.09248616420583,14.685317847270351,15.415614590610572,11.973104456543936,12.501552144399588,9.307909207729876,9.836356895585537,7.199925448687929,7.773682693186638,-5.059999999999998,23272417483.45466,24.530654009346488,8.968535234740008,3.473683631179862,253.52082186818168,4.567099647791355,11.374772549367124,0.0,0.0,0.0,0.0,0.0,0.0,8.725398582164342,0.0,104.84298042630543,69.77891136095164,33.00172815640392,22.38798106872263,0.0,44.53520204701935,0.0,4.567099647791355,8.725398582164342,19.26246486877803,0.0,138.52061142108786,0.0,39.06809522486554,0.0,11.374772549367124,0.0,0.0,4.567099647791355,16.769570102886888,0.0,24.974377382775238,136.1191070198582,0.0,60.87394508902765,0.0,29.65,0.0,0.0,0.0,5.41499046939678,0.0,33.752513299141675,60.9776869561372,0.0,0.0,145.80828248486645,8.725398582164342,12.020645883629168,1.2890332615661624,0.0,2.478712933343477,15.443656353620828,0.0,46.19364163852127,0.0,4.65764326265242,0.0,0.07692307692307693,43,0,3,1,1,2,0,6,1,7,0,0,3,0,4,2,3,0,0,0,0,0,5.116372902652099,9,11.150399999999983,180.7579999999996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTD13,4.853668150221735,4.853668150221735,0.9356095188815248,0.9356095188815248,0.1880781889699512,12.340425531914894,618.7650000000002,592.5570000000002,618.187817832,220,0,0.11275096976069067,-0.30924774771270314,0.30924774771270314,0.11275096976069067,0.3617021276595745,0.7659574468085106,1.2340425531914894,32.122375146226794,9.945086708316605,2.2084375658309887,-2.1210927573645404,2.482611384186154,-1.926433406996479,7.576246657515969,1.1799126892508245,3.8463078605569514,1.1303116993119278,2578.5086854282927,30.89840149982313,25.20820967139397,26.024706252321696,23.331632475943927,15.766821843043243,16.49711858638346,11.96219436500802,12.490642052863677,9.41138935695359,9.93983704480925,7.3237870166336165,7.897544261132322,-6.039999999999997,286296493709.2902,26.203906894931478,10.240785223092912,3.9354493811413453,274.2142876496012,9.13419929558271,11.374772549367124,0.0,0.0,0.0,0.0,0.0,0.0,8.725398582164342,0.0,97.06187309538579,71.7905736680101,44.0465723906203,33.42138250395516,0.0,66.34105191118145,0.0,9.13419929558271,8.725398582164342,0.0,0.0,157.72554378000189,0.0,33.62857851615511,0.0,11.374772549367124,0.0,0.0,9.13419929558271,11.35457963349011,0.0,0.0,166.45094236216624,0.0,77.24027824447933,0.0,34.58,0.0,0.0,0.0,0.0,0.0,45.00335106552223,54.96627936181434,0.0,0.0,166.8597430755846,8.725398582164342,14.406646229762558,1.2774534798204182,0.0,4.922342222800241,13.42977674064188,0.0,56.4637813269749,0.0,0.0,0.0,0.0,47,0,4,0,1,1,0,7,2,9,0,0,4,0,5,3,4,0,0,0,0,0,5.709544308870568,10,11.941199999999986,197.53299999999962,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTD14,4.783120105216273,4.783120105216273,0.9338777154316478,0.9338777154316478,0.1880781889699512,12.340425531914894,618.7650000000002,592.5570000000002,618.187817832,220,0,0.1127506035361005,-0.30924775818607436,0.30924775818607436,0.1127506035361005,0.3404255319148936,0.6595744680851063,1.0,32.12237514622443,9.957939983365335,2.1922774415805715,-2.131262057596125,2.4706721707798196,-1.9373316710378707,7.576244517183386,1.1797844511845947,3.849528211699269,1.0246210951481647,2466.008685428292,30.89840149982313,25.20820967139397,26.024706252321696,23.331632475943923,15.766821843043243,16.497118586383465,11.955285717620121,12.483733405475778,9.448604522569031,9.977052210424688,7.313956249508083,7.887713494006789,-6.039999999999997,288341094984.80743,26.203906894931478,10.240785223092912,3.9354493811413453,274.2142876496012,9.13419929558271,11.374772549367124,0.0,0.0,0.0,0.0,0.0,0.0,8.725398582164342,0.0,109.19460723230902,59.65783953108687,44.0465723906203,33.42138250395516,0.0,66.34105191118147,0.0,9.13419929558271,8.725398582164342,0.0,0.0,157.72554378000189,0.0,33.62857851615511,0.0,11.374772549367124,0.0,0.0,9.13419929558271,11.35457963349011,0.0,0.0,166.45094236216624,0.0,77.24027824447933,0.0,34.58,0.0,0.0,0.0,0.0,0.0,45.00335106552223,54.96627936181434,0.0,0.0,166.8597430755846,8.725398582164342,14.261745672698538,1.2703021509027308,0.0,5.059688553690135,13.413186009414572,0.0,56.495077613294036,0.0,0.0,0.0,0.0,47,0,4,0,1,1,0,7,2,9,0,0,4,0,5,3,4,0,0,0,0,0,5.709544308870568,10,11.941199999999984,197.5329999999996,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTD15,4.976543025437863,4.976543025437863,0.2005527402938918,-0.2005527402938918,0.16908568348984132,14.76923076923077,851.091,808.7549999999997,850.313018344,308,0,0.1127507639071513,-0.30923695901711534,0.30923695901711534,0.1127507639071513,0.3384615384615385,0.6461538461538462,1.0153846153846153,32.122376329650955,9.80553532321527,2.3802922618920124,-2.232842188219598,2.5479043068489506,-2.1525685126242493,7.576266649292609,0.6597221498032215,4.137165967310089,0.8191050092414975,3638.610702518618,43.345630778086296,36.517610748152464,37.33410732908018,31.75231933803407,22.576222919801737,23.306519663141952,19.092037063568238,19.62048475142389,15.033154836061746,15.561602523917404,11.798066880320983,12.371824124819687,-7.599999999999996,2603084778862177.5,36.840437758264464,12.998313754584315,4.962245433107106,380.5064664410503,9.13419929558271,11.374772549367124,0.0,0.0,0.0,0.0,0.0,0.0,8.725398582164342,0.0,149.0222901679947,116.29818560158608,54.87655332941385,33.42138250395515,0.0,66.34105191118147,0.0,9.13419929558271,8.725398582164342,38.52492973755606,0.0,204.24481802063627,0.0,55.88238448294309,0.0,11.374772549367124,0.0,0.0,9.13419929558271,22.18456057228367,0.0,49.948754765550476,190.71641063601263,0.0,99.4940842112673,0.0,34.58,0.0,0.0,0.0,10.82998093879356,0.0,22.501675532761116,121.9755668281514,0.0,0.0,218.82016014819345,8.725398582164342,14.801564489766417,1.2992225509533202,0.0,5.113650475028866,23.96528781714545,0.0,67.65733530404405,0.0,9.496272696395234,0.0,0.1,65,0,4,2,1,3,0,9,2,11,0,0,4,0,5,3,4,0,0,0,0,0,7.367131828279327,14,16.553799999999974,272.6609999999997,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTD16,4.989642309087966,4.989642309087966,0.20770796819836224,-0.2077079681983629,0.1366515185616225,13.402597402597403,1007.3189999999997,952.8869999999993,1006.4069187279999,368,0,0.11275076390715127,-0.3105059437185878,0.3105059437185878,0.11275076390715127,0.2597402597402597,0.5064935064935064,0.8181818181818182,32.14068580509977,9.801210377207063,2.3765022866304455,-2.254145535310067,2.533211792597768,-2.148837497591628,6.997212459221211,0.6604465606764952,4.327354941232823,0.7323677293449491,3833.94861546509,51.83091215232485,43.445813978427964,44.26231055935569,37.68497232841161,26.552290663226888,27.282587406567114,21.520338003959147,22.048785691814803,16.364679943576572,16.893127631432233,12.310224794900089,12.883982039398791,-9.159999999999998,1.0419403522180964e+18,46.3773694956054,18.296948530288415,7.797349538609398,454.74350664179553,9.799819461700956,11.033401435232523,0.0,0.0,0.0,0.0,0.0,0.0,8.747079962832899,0.0,185.42049257876437,174.9501939791437,56.08120157028892,11.728187345198613,0.0,56.88590642853251,0.0,8.747079962832899,0.0,38.52492973755606,9.799819461700956,277.0412228421755,0.0,66.76141790036395,9.799819461700956,34.124317648101375,0.0,11.728187345198613,8.747079962832899,10.82998093879356,0.0,49.948754765550476,254.78741687538752,0.0,77.79481933559647,0.0,32.260000000000005,0.0,0.0,0.0,10.82998093879356,0.0,67.41152505012188,78.48960524556256,0.0,0.0,292.2821851358509,8.747079962832899,9.979284618175932,1.2941022323625861,4.615338924990906,0.0,28.131257874506748,0.0,92.83978966798783,0.0,9.47356001530937,0.0,0.08333333333333333,77,0,4,2,0,2,0,11,1,12,0,0,5,0,5,1,10,0,0,0,0,0,11.020316138068312,14,19.911500000000007,323.65300000000065,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTD17,4.824582212123941,4.824582212123941,0.9479909246915854,0.9479909246915854,0.13819384854162017,11.157894736842104,787.051,752.7789999999998,786.194560088,272,0,0.11359875934228791,-0.3105059361065587,0.3105059361065587,0.11359875934228791,0.2807017543859649,0.5789473684210527,0.9122807017543859,32.14113104031135,10.057333482457288,2.182950648841082,-2.2506643573612903,2.4377205664562176,-2.088977769785444,7.190474205361098,1.2835814482044579,4.087272166695559,0.9048034483730567,2607.4842846621755,37.96946931168859,30.64350840583871,33.09299814862189,28.264285466321496,18.73801896235021,21.101308867545878,13.556680011974887,16.25268161280419,10.035956445422404,12.899618924903251,7.2919898030553245,9.941138117211892,-6.639999999999996,40428593059830.16,34.82156123538771,15.478271779796161,6.933927620637201,343.73205439116924,9.799819461700956,11.033401435232523,0.0,0.0,0.0,0.0,0.0,0.0,8.747079962832899,22.673571755869474,109.19460723230902,108.1887760787798,64.75980940630056,11.728187345198613,0.0,79.55947818440197,0.0,8.747079962832899,0.0,0.0,9.799819461700956,206.2564803276947,0.0,41.76239474159318,9.799819461700956,34.124317648101375,0.0,34.40175910106809,8.747079962832899,0.0,0.0,0.0,206.2564803276947,0.0,52.7957961768257,0.0,32.260000000000005,0.0,0.0,0.0,0.0,0.0,56.284622066727884,42.36367910339779,22.673571755869474,0.0,216.05629978939567,8.747079962832899,9.649164424247882,4.8577982883235675,9.368095141511965,0.0,13.23775153657811,0.0,73.05385727600516,0.0,0.0,0.0,0.0,57,0,4,0,0,0,0,7,3,10,0,0,7,0,7,3,10,0,0,0,0,0,9.455747168388518,10,15.421899999999972,244.27899999999943,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BTD18,4.824582212123941,4.824582212123941,0.9479909246915854,0.9479909246915854,0.13819384854162017,11.157894736842104,787.051,752.7789999999998,786.194560088,272,0,0.11359875934228791,-0.3105059361065587,0.3105059361065587,0.11359875934228791,0.2807017543859649,0.5789473684210527,0.9122807017543859,32.14113104031135,10.057333482457288,2.182950648841082,-2.2506643573612903,2.4377205664562176,-2.088977769785444,7.190474205361098,1.2835814482044579,4.087272166695559,0.9048034483730567,2607.4842846621755,37.96946931168859,30.64350840583871,33.09299814862189,28.264285466321496,18.73801896235021,21.101308867545878,13.556680011974887,16.25268161280419,10.035956445422404,12.899618924903251,7.2919898030553245,9.941138117211892,-6.639999999999996,40428593059830.16,34.82156123538771,15.478271779796161,6.933927620637201,343.73205439116924,9.799819461700956,11.033401435232523,0.0,0.0,0.0,0.0,0.0,0.0,8.747079962832899,22.673571755869474,109.19460723230902,108.1887760787798,64.75980940630056,11.728187345198613,0.0,79.55947818440197,0.0,8.747079962832899,0.0,0.0,9.799819461700956,206.2564803276947,0.0,41.76239474159318,9.799819461700956,34.124317648101375,0.0,34.40175910106809,8.747079962832899,0.0,0.0,0.0,206.2564803276947,0.0,52.7957961768257,0.0,32.260000000000005,0.0,0.0,0.0,0.0,0.0,56.284622066727884,42.36367910339779,22.673571755869474,0.0,216.05629978939567,8.747079962832899,9.649164424247882,4.8577982883235675,9.368095141511965,0.0,13.23775153657811,0.0,73.05385727600516,0.0,0.0,0.0,0.0,57,0,4,0,0,0,0,7,3,10,0,0,7,0,7,3,10,0,0,0,0,0,9.455747168388518,10,15.421899999999972,244.27899999999943,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BTD19,4.9255471221256215,4.9255471221256215,0.06874557531371983,-0.22317091056993532,0.17703787185642167,15.523809523809524,847.1249999999998,804.7889999999996,846.2850893440001,302,0,0.11275076390715127,-0.17225380628225498,0.17225380628225498,0.11275076390715127,0.2698412698412698,0.5079365079365079,0.8095238095238095,32.14188103358356,9.801456141787055,2.3837272402196255,-2.2276571091868034,2.537694967333037,-2.148291962775252,6.999925282471132,0.6602493522288042,4.122514975440755,0.8422907845844775,3384.279686628117,42.56960989614741,35.96175742347858,37.59475058533403,30.496336273890364,21.80292716461564,23.263520651296087,19.251861532194273,20.30875690790559,14.917868510284466,15.97476388599578,11.481063289351399,12.62857777834881,-6.599999999999997,579763370359670.9,36.998697034985135,12.749156580785037,5.019784206037606,375.185055614788,0.0,22.066802870465047,0.0,0.0,0.0,0.0,0.0,0.0,17.494159925665798,0.0,162.86976456737597,113.28069214099838,38.49877737497832,23.456374690397226,0.0,45.523177560862266,0.0,17.494159925665798,0.0,57.787394606334075,0.0,178.97351859326065,0.0,77.88832088375794,0.0,0.0,0.0,23.456374690397226,17.494159925665798,16.244971408190338,0.0,74.9231321483257,145.59280964307868,0.0,99.95512375422298,0.0,51.56,0.0,0.0,0.0,16.244971408190338,0.0,55.447511820647016,101.34469557415517,0.0,0.0,187.13523284122238,17.494159925665798,19.67445479570611,2.588518169164608,0.0,0.0,28.649722502303128,0.0,54.43951816731382,0.0,14.064453032179006,0.0,0.15789473684210525,63,0,4,3,0,3,0,8,2,10,0,0,6,0,6,2,4,0,0,0,0,0,7.487336218794486,13,15.28289999999997,262.82399999999956,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTD20,5.022589311130509,5.022589311130509,0.08432381924251864,-0.2602847343023913,0.1650880977439311,15.494252873563218,1173.5489999999995,1117.1009999999992,1172.372858792,416,0,0.11275076390715127,-0.17225380628225498,0.17225380628225498,0.11275076390715127,0.19540229885057472,0.367816091954023,0.5862068965517241,32.14308185384316,9.799566843707547,2.4023746302282905,-2.2295646332242147,2.5593216514919077,-2.1489922381249538,7.002821601934833,0.660247515759657,2.629664941250658,0.633024762561446,5047.916218791551,58.62128718109564,49.38323505845933,51.832724801242506,42.139332695312994,30.002040477733814,32.192930707754485,26.51970851630871,28.105051579875678,20.631307962062717,22.21665102562968,15.886062697960547,17.607334431456678,-9.12,6.339901728462836e+20,51.13324329089519,17.758806845889183,7.015555604799637,517.488837164571,0.0,33.10020430569757,0.0,0.0,0.0,0.0,0.0,0.0,26.241239888498697,0.0,213.11544137752685,158.79413522810364,55.040670827769084,35.18456203559584,0.0,68.2847663412934,0.0,26.241239888498697,0.0,77.0498594751121,0.0,238.63135812434749,0.0,111.26902983393991,0.0,0.0,0.0,35.18456203559584,26.241239888498697,21.65996187758712,0.0,99.89750953110094,194.1237461907715,0.0,144.36923413963748,0.0,77.34,0.0,0.0,0.0,21.65996187758712,0.0,88.73471922266752,135.32668888614174,0.0,0.0,249.51364378829646,26.241239888498697,29.860569525886685,3.871749261797795,0.0,0.0,39.614092768690405,0.0,73.0092528298052,0.0,18.81100228048659,0.0,0.15384615384615385,87,0,6,4,0,4,0,11,3,14,0,0,9,0,9,3,6,0,0,0,0,0,10.437533229963984,18,20.927900000000022,362.23300000000074,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTD21,4.7709437966763275,4.7709437966763275,0.9189805960900841,0.9189805960900841,0.16874418096636395,10.97872340425532,622.7970000000003,592.5570000000002,622.2191179600001,224,0,0.11275060353610043,-0.3105059436401153,0.3105059436401153,0.11275060353610043,0.2978723404255319,0.574468085106383,0.8723404255319149,32.1406838043429,9.970309607173778,2.1687715191894985,-2.2532433893125687,2.395560619824391,-2.090322440645698,6.997139650038907,1.282817982283096,3.646667498781323,1.1216737121668483,1977.9436466419245,31.417427547810814,25.517610748152478,26.334107329080204,23.331632475943927,15.60015517637658,16.3304519197168,11.228886119631778,11.757333807487433,8.346019950240548,8.874467638096204,6.115229351248686,6.688986595747389,-6.0399999999999965,174554222145.31384,28.43495584658052,12.754659535639878,5.649099227448192,278.33713943821834,9.799819461700956,11.033401435232523,0.0,0.0,0.0,0.0,0.0,0.0,8.747079962832899,0.0,109.19460723230902,83.92330780493333,45.251220631495364,11.728187345198613,0.0,56.8859064285325,0.0,8.747079962832899,0.0,0.0,9.799819461700956,181.9910120538483,0.0,22.253805966787983,9.799819461700956,34.124317648101375,0.0,11.728187345198613,8.747079962832899,0.0,0.0,0.0,181.9910120538483,0.0,33.287207402020506,0.0,32.260000000000005,0.0,0.0,0.0,0.0,0.0,67.41152505012188,11.728187345198613,0.0,24.26546827384644,167.52536324170282,8.747079962832899,9.541887593352655,1.2592828671561742,4.5421489807845115,0.0,12.84621216010904,0.0,63.643801731930935,0.0,0.0,0.0,0.0,47,0,4,0,0,0,0,7,1,8,0,0,5,0,5,1,8,0,0,0,0,0,7.7165570368954715,8,11.964899999999982,197.6529999999995,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTD22,4.803349552784076,4.803349552784076,0.9820095322079447,0.9820095322079447,0.23599155441946207,12.0,500.6730000000002,484.54500000000036,500.047561512,164,0,0.11280331368199964,-0.17225290178710728,0.17225290178710728,0.11280331368199964,0.4,0.8571428571428571,1.3714285714285714,32.14112203541386,9.958552500846755,2.1850534915767073,-2.088495895116452,2.448307330386956,-1.8602817199727835,7.2639400798262805,1.6141589179509965,3.629579994252951,1.3991909761520345,1928.8993726325734,22.932146173572256,18.356776369425525,20.8062661122087,17.365305980755142,11.432276560712593,13.795566465908268,8.683079697150266,11.315925067652397,6.804346259380473,9.772513387185688,5.2197571594828265,8.254285920706815,-3.639999999999998,481380400.266866,19.64365922531835,7.427216527052263,2.801512303866175,212.59647994131933,0.0,11.033401435232523,0.0,0.0,0.0,0.0,0.0,0.0,8.747079962832899,22.673571755869474,84.92913895846256,12.13273413692322,62.59838249052356,11.728187345198613,0.0,85.77973706003618,0.0,8.747079962832899,0.0,0.0,0.0,97.06187309538579,0.0,22.253805966787983,0.0,0.0,0.0,34.40175910106809,8.747079962832899,0.0,0.0,0.0,97.06187309538579,0.0,73.63178392575608,0.0,25.78,0.0,0.0,0.0,0.0,0.0,22.160304418626513,63.199666852328185,0.0,22.673571755869474,97.06187309538579,8.747079962832899,14.853021497971756,5.0101799352222525,0.0,5.23817581705992,6.725486710626502,0.0,35.0064693724529,0.0,0.0,0.0,0.0,35,0,2,0,0,0,0,5,3,8,0,0,5,0,5,3,2,0,0,0,0,0,4.168506012859059,8,9.761099999999992,154.06499999999977,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
